time,seconds_elapsed,z,y,x
1782952429445156000,0.069156005859375,-0.12589767575263977,0.027721548452973366,0.29145869612693787
1782952429455083000,0.0790830078125,-0.06339674443006516,0.04426310583949089,0.19620747864246368
1782952429465010200,0.08901025390625,-0.028095750138163567,0.1087305098772049,0.11287131905555725
1782952429474937000,0.09893701171875,0.00456543592736125,0.1568475365638733,0.02071622759103775
1782952429484865000,0.108864990234375,0.08396145701408386,0.29163676500320435,-0.06368094682693481
1782952429494792000,0.1187919921875,0.19068966805934906,0.41070491075515747,-0.09297972172498703
1782952429504719000,0.128718994140625,0.2919294834136963,0.4618013799190521,-0.05909977853298187
1782952429514647000,0.13864697265625,0.4087158441543579,0.4952930808067322,-0.01177467592060566
1782952429524574000,0.148573974609375,0.5664692521095276,0.3908465802669525,0.00572042865678668
1782952429534501000,0.158501220703125,0.710161566734314,0.2841617465019226,0.020225968211889267
1782952429544428000,0.168427978515625,0.8559499382972717,0.22497858107089996,0.08352717012166977
1782952429554356200,0.178356201171875,0.8810416460037231,0.19595876336097717,0.15349790453910828
1782952429564283100,0.188283203125,0.7814700603485107,0.14160284399986267,0.19364213943481445
1782952429574210000,0.1982099609375,0.6658943295478821,0.055344562977552414,0.16333629190921783
1782952429584137000,0.208136962890625,0.5649762153625488,-0.016962923109531403,0.0674758031964302
1782952429594065000,0.21806494140625,0.4642063081264496,-0.03931570053100586,-0.06381413340568542
1782952429603992000,0.227991943359375,0.3519836366176605,-0.0021190617699176073,-0.19843213260173798
1782952429613919000,0.2379189453125,0.21596947312355042,0.11278335005044937,-0.30820780992507935
1782952429623846100,0.24784619140625,0.059510089457035065,0.28222590684890747,-0.38019996881484985
1782952429633774000,0.257774169921875,-0.09761526435613632,0.48745328187942505,-0.4120989143848419
1782952429643701000,0.267700927734375,-0.23052163422107697,0.7167008519172668,-0.41687875986099243
1782952429653628200,0.277628173828125,-0.33409950137138367,0.8964070081710815,-0.40794238448143005
1782952429663555000,0.28755517578125,-0.39032071828842163,0.9720697999000549,-0.3748883008956909
1782952429673483000,0.29748291015625,-0.4089784622192383,0.9310848116874695,-0.3042713701725006
1782952429683410200,0.30741015625,-0.39414146542549133,0.8020831346511841,-0.18625286221504211
1782952429693337000,0.317337158203125,-0.34678685665130615,0.6402217149734497,-0.011264245957136154
1782952429703264000,0.327263916015625,-0.2824816405773163,0.4599161446094513,0.17826972901821136
1782952429713192000,0.33719189453125,-0.2096090018749237,0.27014246582984924,0.3536161482334137
1782952429723119000,0.347119140625,-0.13619017601013184,0.05210975185036659,0.5110793113708496
1782952429733046000,0.3570458984375,-0.0778113305568695,-0.2397303730249405,0.6347723007202148
1782952429742973200,0.36697314453125,-0.05611508712172508,-0.543315589427948,0.6974849700927734
1782952429752901000,0.376901123046875,-0.04992816597223282,-0.7946025729179382,0.697546124458313
1782952429762828000,0.386828125,-0.0754132866859436,-1.052916407585144,0.6694068908691406
1782952429772755200,0.396755126953125,-0.17530596256256104,-1.3752903938293457,0.6795624494552612
1782952429782681900,0.406681884765625,-0.34062543511390686,-1.8619359731674194,0.7765635848045349
1782952429792610000,0.416610107421875,-0.5507089495658875,-2.157663106918335,0.9513165354728699
1782952429802537000,0.426536865234375,-0.6694960594177246,-2.4565186500549316,1.1994868516921997
1782952429812463900,0.4364638671875,-0.6507086753845215,-2.8497514724731445,1.4387787580490112
1782952429822391000,0.44639111328125,-0.6432778835296631,-3.083345413208008,1.5588058233261108
1782952429832319000,0.456319091796875,-0.6178052425384521,-3.1313555240631104,1.5591291189193726
1782952429842246100,0.46624609375,-0.5593081116676331,-3.025824546813965,1.4638086557388306
1782952429852173000,0.476173095703125,-0.4771146774291992,-2.737295389175415,1.239115834236145
1782952429862100700,0.486100830078125,-0.30934593081474304,-1.4108161926269531,0.9017791152000427
1782952429872028000,0.49602783203125,-0.08847764134407043,-0.022025657817721367,0.626860499382019
1782952429881954600,0.50595458984375,0.030495349317789078,1.2333064079284668,0.32477569580078125
1782952429891881700,0.5158818359375,0.20336401462554932,2.3808512687683105,0.04305894300341606
1782952429901809700,0.5258095703125,0.3960924446582794,3.6482086181640625,-0.3389323353767395
1782952429911736800,0.53573681640625,0.5991661548614502,4.144192218780518,-0.8592022657394409
1782952429921663700,0.545663818359375,0.7213855385780334,2.0586211681365967,-1.660696029663086
1782952429931591000,0.5555908203125,0.9703728556632996,-0.1891898512840271,-2.0726706981658936
1782952429941518800,0.565518798828125,1.3870419263839722,0.14381712675094604,-1.9291654825210571
1782952429951445800,0.57544580078125,1.5562105178833008,0.9879456758499146,-1.8416719436645508
1782952429961373000,0.585373046875,1.4177056550979614,1.3878339529037476,-1.8470553159713745
1782952429971299600,0.595299560546875,1.1020750999450684,1.6018685102462769,-1.7396767139434814
1782952429981227800,0.605227783203125,0.7366723418235779,1.9185348749160767,-1.3589160442352295
1782952429991154700,0.61515478515625,0.5450953245162964,1.9699493646621704,-0.861989438533783
1782952430001081600,0.62508154296875,0.54945969581604,1.8786942958831787,-0.3492467999458313
1782952430011008800,0.6350087890625,0.6468948721885681,1.791534662246704,0.13201545178890228
1782952430020936700,0.644936767578125,0.6485486626625061,1.622369408607483,0.5194507837295532
1782952430030864000,0.65486376953125,0.49103596806526184,1.2612313032150269,0.7832311391830444
1782952430040790800,0.664790771484375,0.27440327405929565,0.8629175424575806,0.9598791599273682
1782952430050718000,0.674718017578125,0.06353532522916794,0.5218062400817871,1.0135314464569092
1782952430060646000,0.68464599609375,-0.1422836184501648,0.23558004200458527,0.9368470907211304
1782952430070572800,0.69457275390625,-0.3312123119831085,0.008222769014537334,0.8064616918563843
1782952430080499700,0.704499755859375,-0.4646875262260437,-0.1044667661190033,0.673183262348175
1782952430090426600,0.714426513671875,-0.5014574527740479,-0.08063340187072754,0.5425129532814026
1782952430100354600,0.7243544921875,-0.4456506073474884,0.031322695314884186,0.39711207151412964
1782952430110281700,0.73428173828125,-0.33893901109695435,0.17776355147361755,0.2563216984272003
1782952430120208600,0.744208740234375,-0.24824479222297668,0.3990589380264282,0.15893974900245667
1782952430130135800,0.7541357421875,-0.155259907245636,0.4485064148902893,0.06752414256334305
1782952430140063700,0.764063720703125,-0.0706600770354271,0.4861683249473572,0.04201691970229149
1782952430149991000,0.773990966796875,-0.017397165298461914,0.46752044558525085,0.05167904123663902
1782952430159917800,0.783917724609375,0.008616592735052109,0.30989670753479004,0.06542521715164185
1782952430169845000,0.793844970703125,0.04832432419061661,0.07496103644371033,0.11401599645614624
1782952430179773000,0.80377294921875,0.10695461183786392,-0.17831623554229736,0.22355180978775024
1782952430189699600,0.813699462890625,0.16893556714057922,-0.3909623920917511,0.42278069257736206
1782952430199626800,0.823626708984375,0.28064262866973877,-0.5681483745574951,0.674049973487854
1782952430209553700,0.8335537109375,0.44472649693489075,-0.5399835705757141,0.8793322443962097
1782952430219481600,0.843481689453125,0.5183975100517273,-0.4398558437824249,0.9922976493835449
1782952430229408800,0.85340869140625,0.5149802565574646,-0.2508934736251831,0.9972784519195557
1782952430239335700,0.863335693359375,0.45931190252304077,-0.04585511237382889,0.8992775678634644
1782952430249263900,0.873263916015625,0.42086008191108704,0.07269813865423203,0.6611652374267578
1782952430259190800,0.883190673828125,0.40256044268608093,-0.019290370866656303,0.34002235531806946
1782952430269118000,0.893117919921875,0.3642292618751526,-0.19307802617549896,0.06531544774770737
1782952430279044900,0.903044921875,0.3201321065425873,-0.43050122261047363,-0.10790533572435379
1782952430288971800,0.9129716796875,0.21817722916603088,-0.5995368957519531,-0.16815707087516785
1782952430298899700,0.922899658203125,0.11611983925104141,-0.8259012699127197,-0.1947287619113922
1782952430308826600,0.93282666015625,0.10620440542697906,-1.2058897018432617,-0.2853793203830719
1782952430318753800,0.94275390625,0.17533686757087708,-1.5846679210662842,-0.4486500024795532
1782952430328681700,0.952681640625,0.20268447697162628,-1.773298740386963,-0.6382338404655457
1782952430338608600,0.962608642578125,0.1366410106420517,-1.7507250308990479,-0.8122873902320862
1782952430348535800,0.972535888671875,0.011584240943193436,-1.5766775608062744,-0.9153217673301697
1782952430358462700,0.982462646484375,-0.050935596227645874,-1.305649757385254,-0.9347364902496338
