time,seconds_elapsed,z,y,x
1782969973223999200,0.077999267578125,0.000483050593174994,-0.0008249632082879543,-0.0003906167112290859
1782969973233925000,0.087925048828125,-0.0032823928631842136,-0.0002555791288614273,0.0032850783318281174
1782969973243852000,0.09785205078125,-0.00022706459276378155,-0.00031798798590898514,0.0008181175217032433
1782969973253778200,0.107778076171875,-0.00015755608910694718,-0.0005472861230373383,-0.0013611471513286233
1782969973263704300,0.117704345703125,-0.0002006918512051925,-0.0022560337092727423,0.001954822801053524
1782969973273631000,0.127630859375,0.0011894782073795795,-0.0017132814973592758,-0.0018028973136097193
1782969973283557000,0.13755712890625,0.0015975384740158916,-0.0017734954599291086,0.0024099373258650303
1782969973293483300,0.147483154296875,0.0007684964220970869,0.0007940581999719143,-0.001164291170425713
1782969973303410200,0.15741015625,-0.002408828819170594,0.0013808985240757465,-0.0003087407676503062
1782969973313336000,0.167336181640625,0.0008641960448585451,-0.00015414739027619362,-0.003005457576364279
1782969973323263200,0.17726318359375,0.0007914288435131311,0.0018160445615649223,-0.0004338354920037091
1782969973333189400,0.187189453125,-0.0008144573075696826,-0.0005637560971081257,-0.0027585087809711695
1782969973343115000,0.197114990234375,-0.0004659799742512405,0.00030166609212756157,-0.0002782783703878522
1782969973353042200,0.207042236328125,0.0013412411790341139,0.001495561096817255,-0.001119570923037827
1782969973362968300,0.21696826171875,0.0022617068607360125,-0.000284719280898571,-0.00011124380398541689
1782969973372894000,0.22689404296875,0.0021317447535693645,-0.0016194959171116352,0.00089676259085536
1782969973382821000,0.236821044921875,0.0014577304245904088,-0.0011341562494635582,0.002994235372170806
1782969973392747300,0.246747314453125,-0.001823550439439714,-0.0001629013568162918,-0.0013752131490036845
1782969973402674000,0.256673828125,0.002700203564018011,0.0012490577064454556,0.0010772912064567208
1782969973412600000,0.26660009765625,0.00030655425507575274,0.0006471830420196056,0.00038593460340052843
1782969973422526200,0.276526123046875,0.0007580267265439034,0.0005408050492405891,0.0021436959505081177
1782969973432453000,0.286453125,0.00007465960516128689,0.00039832573384046555,0.0008936078520491719
1782969973442379000,0.29637890625,0.0014115461381152272,-0.0013409012462943792,-0.0004865381633862853
1782969973452305200,0.30630517578125,0.0008288464741781354,0.00034701032564044,0.0005478336242958903
1782969973462232000,0.316232177734375,0.002128278836607933,-0.0006919666193425655,0.001337036956101656
1782969973472158000,0.326157958984375,-0.0011846936540678144,0.0018841088749468327,0.00013595132622867823
1782969973482084900,0.3360849609375,0.0009663813398219645,-0.0020078271627426147,0.0011591402580961585
1782969973492011000,0.346010986328125,-0.0004118045326322317,0.0009767776355147362,0.0008374302415177226
1782969973501937200,0.355937255859375,-0.002465036464855075,-0.001404663547873497,-0.0015947498613968492
1782969973511864000,0.365864013671875,-0.0020469201263040304,0.0017330730333924294,-0.0008168405620381236
1782969973521790000,0.3757900390625,-0.0011475133942440152,0.0018928442150354385,0.000328797847032547
1782969973531716000,0.385716064453125,-0.0013352662790566683,0.00029761064797639847,-0.00151863694190979
1782969973541643300,0.395643310546875,-0.002544459654018283,0.0006282469257712364,0.0009697597706690431
1782969973551569000,0.40556884765625,0.0027730739675462246,0.0015022964216768742,0.0008965228917077184
1782969973561496000,0.41549609375,-0.0015895224642008543,0.0011816169135272503,0.0011099247494712472
1782969973571422200,0.425422119140625,-0.0013801981694996357,-0.0007704799063503742,0.00102923100348562
1782969973581348000,0.43534814453125,0.0015354517381638288,0.00025988928973674774,0.00031668960582464933
1782969973591275000,0.44527490234375,0.00005153843085281551,0.0005246074870228767,0.0032855814788490534
1782969973601201200,0.455201171875,-0.001555750030092895,0.001247879583388567,0.0007322394521906972
1782969973611127000,0.465126953125,-0.0023903846740722656,0.0009229741990566254,0.0028358702547848225
1782969973621054200,0.47505419921875,-0.00035488532739691436,0.0004146960563957691,0.003205186454579234
1782969973630980000,0.48497998046875,0.0007319507421925664,-0.0003429735079407692,-0.0010332342935726047
1782969973640907000,0.494906982421875,-0.0012437993427738547,0.0005644857883453369,0.001183771644718945
1782969973650833200,0.504833251953125,0.0006755407666787505,0.00001054815948009491,-0.0005001450190320611
1782969973660759000,0.514759033203125,-0.00001046377292368561,0.0019071311689913273,-0.00028905330691486597
1782969973670686000,0.52468603515625,-0.0004743864119518548,0.0005886005237698555,-0.00008292461279779673
1782969973680612000,0.534612060546875,-0.0004957421915605664,0.0002527758479118347,-0.00017669028602540493
1782969973690538200,0.544538330078125,0.00045953370863571763,-0.0001741289161145687,0.0010121449595317245
1782969973700465000,0.55446484375,0.000493512605316937,-0.0006081033498048782,0.0015339787350967526
1782969973710391000,0.56439111328125,0.0027196488808840513,-0.0016491329297423363,0.0021827248856425285
1782969973720318000,0.57431787109375,-0.0010136294877156615,-0.0004872460849583149,0.0007444907678291202
1782969973730244000,0.584244140625,0.0007459210464730859,0.0006057149730622768,-0.0008243772899731994
1782969973740170000,0.594169921875,0.0014246765058487654,0.0006326395086944103,-0.0018393166828900576
1782969973750097200,0.60409716796875,-0.0001846716768341139,0.000952218659222126,0.000694148475304246
1782969973760023000,0.61402294921875,-0.003331610467284918,0.0011947727762162685,-0.000944586587138474
1782969973769949000,0.623948974609375,0.001343568554148078,0.002157771959900856,0.00007540406659245491
1782969973779876000,0.6338759765625,0.0005958862602710724,0.000292167067527771,0.0005360153736546636
1782969973789802000,0.643802001953125,-0.00020519258396234363,0.001612828578799963,-0.0016240745317190886
1782969973799729200,0.653729248046875,0.0006560030742548406,0.002584954258054495,-0.00017674616537988186
1782969973809655000,0.663655029296875,0.0027234151493757963,-0.0015551960095763206,0.001587331760674715
1782969973819581000,0.673580810546875,0.0013459492474794388,0.001839540433138609,0.002184635028243065
1782969973829508000,0.683508056640625,0.00009452984522795305,0.001562571618705988,-0.0010737425182014704
1782969973839434200,0.693434326171875,-0.000885705288965255,-0.002352378563955426,-0.0008263674681074917
1782969973849360000,0.70335986328125,0.002265080576762557,0.0005203732289373875,-0.0004886786337010562
1782969973859287000,0.713287109375,-0.0005464680143631995,-0.0018351695034652948,0.000754079082980752
1782969973869213200,0.723213134765625,-0.0012311667669564486,-0.0003395383246243,-0.0004382182378321886
1782969973879140000,0.73314013671875,0.0011554332450032234,0.00030011776834726334,0.0033315946348011494
1782969973889066000,0.74306591796875,0.00005022143159294501,0.0016277036629617214,-0.0024842163547873497
1782969973898992000,0.7529921875,-0.0023756136652082205,0.0010315836407244205,-0.002665149513632059
1782969973908919000,0.7629189453125,0.0017078111413866282,-0.0004403451457619667,-0.0008818968781270087
1782969973918845200,0.77284521484375,0.0004690102650783956,0.0010811332613229752,-0.0007276851101778448
1782969973928771000,0.78277099609375,-0.00030304008396342397,0.0005623498000204563,0.001579677569679916
1782969973938698000,0.792697998046875,-0.0016998965293169022,-0.00019685691222548485,0.0018573722336441278
