time,seconds_elapsed,z,y,x
1782969315572517600,0.078517578125,-6.110919751563668,-1.7535925570666788,1.1012317144501953
1782969315582443800,0.08844384765625,-7.794993951246142,-2.1867275151081382,1.1416500148825346
1782969315592370700,0.09837060546875,-10.596173068749904,-2.14236011172384,1.134975870880857
1782969315602296800,0.108296875,-14.396601124501228,-1.5958064259037374,1.0324459091242402
1782969315612222700,0.11822265625,-18.106921623826025,-0.7951246150840073,0.9777772572822868
1782969315622148900,0.12814892578125,-20.543173788726328,-0.008455401395261287,0.9608559330977499
1782969315632074800,0.13807470703125,-20.83717193262577,0.3249514275025576,0.428496338455379
1782969315642002000,0.148001953125,-18.758743025803565,-0.004436813403666019,-0.6066659900207072
1782969315651927800,0.157927734375,-15.525864682149885,-0.5456676967658102,-1.733362546725571
1782969315661853700,0.167853759765625,-12.328653864204883,-0.7283047760687767,-2.48443021261394
1782969315671779600,0.177779541015625,-9.988812739789486,-0.5352661297388375,-2.631463479094207
1782969315681706800,0.187706787109375,-8.586589734616876,-0.48332609914317726,-2.7984061456590887
1782969315691632600,0.197632568359375,-7.340316585090756,-0.3084932638503611,-3.199751150077581
1782969315701558800,0.207558837890625,-6.4258718361645935,-0.027561960664391517,-3.294671075221896
1782969315711484700,0.217484619140625,-5.150971727091074,0.4788869476519525,-2.541473119306564
1782969315721411600,0.22741162109375,-2.7010651308476925,1.5008498220108448,-1.7234321043416856
1782969315731338000,0.237337890625,-0.5184855291992425,2.0410934479013085,-1.3669661060914395
1782969315741264100,0.24726416015625,1.7129022347599268,2.211941889733076,-1.2363581969723105
1782969315751190300,0.257190185546875,4.545957084473967,2.910123476347327,-0.910340090086311
1782969315761116000,0.267115966796875,7.234130585044622,3.367234499390423,-0.9515268906731158
1782969315771043000,0.27704296875,9.34968423064649,3.3902857046321033,-1.0072824609689415
1782969315780969200,0.28696923828125,11.108249315428733,3.484693004079163,-0.7930614720091224
1782969315790895000,0.29689501953125,12.36543665767908,3.861244635763764,-0.566797724686563
1782969315800821000,0.306821044921875,13.110648291015623,4.193601151891053,-0.43340756443776185
1782969315810748200,0.316748046875,13.785057956898212,4.3466926954969765,-0.4047163074824959
1782969315820674300,0.32667431640625,14.680755919778345,4.581118706487119,-0.394106066140905
1782969315830600000,0.336599853515625,15.412481464076041,4.754855855497717,-0.31993053060062226
1782969315840526000,0.346526123046875,16.022621779143808,4.94664859341979,-0.3664921560935676
1782969315850452200,0.3564521484375,16.680358542644978,5.232528897315263,-0.2861993797820061
1782969315860379100,0.366379150390625,17.263007624197005,5.471247637063264,-0.18435513526722788
1782969315870305000,0.376304931640625,17.792575103902816,5.612027396106719,-0.341817806629464
1782969315880231200,0.386231201171875,18.0362482511878,5.577441820415854,-0.6622641777977347
1782969315890157300,0.3961572265625,17.694605728060004,5.679967544388771,-0.9181037828903644
1782969315900084000,0.406083984375,16.54711327075958,5.965478430449962,-0.8903674155071377
1782969315910010000,0.416010009765625,14.737496628654002,6.284720905721187,-0.6457062800981104
1782969315919936300,0.425936279296875,12.727384302210806,6.38434447851181,-0.531992953287065
1782969315929862100,0.435862060546875,10.855069504129887,6.2335758248955,-0.75841393699795
1782969315939789000,0.4457890625,9.427420381277798,5.853906645712256,-0.9483750025134533
1782969315949715200,0.455715087890625,8.920579112643003,5.221200863093137,-1.1831330950021743
1782969315959641300,0.465641357421875,8.979549188005924,4.442546394360066,-1.6576088020831345
1782969315969567000,0.47556689453125,9.156267690914868,3.5528146464079615,-2.2276979695305226
1782969315979493000,0.4854931640625,9.170889505985379,2.508058340960741,-3.342668797932565
1782969315989420300,0.495420166015625,8.137122212064266,1.0434139509275555,-4.738412377957999
1782969315999346000,0.505345947265625,5.024115279459953,-0.37425942909419535,-5.129222836619615
1782969316009272000,0.51527197265625,-0.18190847276747227,-0.653413201213628,-4.234386459004878
1782969316019198200,0.5251982421875,-7.233868134716153,0.33390316104739903,-3.136891958321631
1782969316029125000,0.535125,-14.89056303781867,1.036131319638714,-2.2972575357079505
